384plate	384well	96plate	96well	POOLID	siRNAIDs	OriginalGeneTarget	OriginalGeneIDTarget	OriginalRefSeqTarget	OriginalLocusLinkTarget	CalculatedGeneTarget	CalculatedGeneIDTarget	CalculatedRefSeqTarget	CalculatedRefSeqHits
35	E13	49	C07	M-020763-00	D-020763-01&D-020763-02&D-020763-03&D-020763-04	RBMX2	51634	NM_016024	7706315	RBMX2	51634	NM_016024	4
35	E14	50	C07	M-015217-00	D-015217-01&D-015217-02&D-015217-03&D-015217-04	C21ORF58	54058	NM_058180	47080100	C21orf58	54058	NM_058180	4
35	E15	49	C08	M-009573-00	D-009573-01&D-009573-02&D-009573-03&D-009573-04	DHRS7	51635	NM_016029	7706317	DHRS7	51635	NM_016029	4
35	E16	50	C08	M-031405-00	D-031405-01&D-031405-02&D-031405-03&D-031405-04	C21ORF57	54059	XM_372879	41151354	C21orf57	54059	NM_001006114+NM_058181	1+1
35	E17	49	C09	M-020723-00	D-020723-01&D-020723-02&D-020723-03&D-020723-04	C14ORF166	51637	NM_016039	7706321	C14orf166	51637	NM_016039	4
35	E18	50	C09	M-016949-00	D-016949-01&D-016949-02&D-016949-03&D-016949-04	C21ORF51	54065	NM_058182	21361810	C21orf51&LOC100127905	54065&LOC100127905	NM_058182&XM_001720540+XM_001725502+XM_001719984	4&2+2+2
35	E19	49	C10	M-020260-00	D-020260-01&D-020260-02&D-020260-03&D-020260-04	P14	51639	NM_016047	32261292	SF3B14	51639	NM_016047	4
35	E20	50	C10	M-020789-00	D-020789-01&D-020789-02&D-020789-03&D-020789-04	C21ORF45	54069	NM_018944	45827699	C21orf45	54069	NM_018944	4
35	E21	49	C11	M-017512-00	D-017512-01&D-017512-02&D-017512-03&D-017512-04	MRPL48	51642	NM_016055	38788229	MRPL48	51642	NM_016055	4
35	E22	50	C11	M-015218-00	D-015218-01&D-015218-02&D-015218-03&D-015218-04	C21ORF42	54072	NM_058184	17158012	NA	NA	NA	NA
35	E23	49	C12	M-020255-00	D-020255-01&D-020255-02&D-020255-03&D-020255-04	CGI-119	51643	NM_016056	7706334	TMBIM4	51643	NM_016056	4
35	E24	50	C12	M-031393-00	D-031393-01&D-031393-02&D-031393-03&D-031393-04	C21ORF30	54083	XM_379021	42662351	NA	NA	NA	NA
35	F01	51	C01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	F02	52	C01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	F03	51	C02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	F04	52	C02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	F05	51	C03	M-018913-00	D-018913-01&D-018913-02&D-018913-03&D-018913-04	WDR44	54521	NM_019045	45238857	WDR44	54521	NM_019045	4
35	F06	52	C03	M-022583-00	D-022583-01&D-022583-02&D-022583-03&D-022583-04	HYDIN	54768	NM_017558	46361982	HYDIN	54768	NM_017558+NM_032821	4+4
35	F07	51	C04	M-026394-00	D-026394-01&D-026394-02&D-026394-03&D-026394-04	ANKRD16	54522	XM_166138	42659449	ANKRD16	54522	NM_001009941+NM_019046+NM_001009943+NM_001009942	4+4+4+4
35	F08	52	C04	M-008720-00	D-008720-01&D-008720-02&D-008720-03&D-008720-04	DIRAS2	54769	NM_017594	21703366	DIRAS2	54769	NM_017594	4
35	F09	51	C05	M-020489-00	D-020489-01&D-020489-02&D-020489-03&D-020489-04	NS3TP1	54529	NM_019048	9506696	ASNSD1	54529	NM_019048	4
35	F10	52	C05	M-018404-00	D-018404-01&D-018404-02&D-018404-03&D-018404-04	C10ORF92	54777	NM_017609	31377755	C10orf92	54777	NM_017609	4
35	F11	51	C06	M-020485-00	D-020485-01&D-020485-02&D-020485-03&D-020485-04	FLJ20054	54530	NM_019049	9506654	C1orf218	54530	NM_019049	4
35	F12	52	C06	M-007002-00	D-007002-01&D-007002-02&D-007002-03&D-007002-04	RNF111	54778	NM_017610	37595552	RNF111	54778	NM_017610	4
35	F13	51	C07	M-023917-00	D-023917-01&D-023917-02&D-023917-03&D-023917-04	KIAA1193	54531	NM_017550	45267838	MIER2	54531	NM_017550	4
35	F14	52	C07	M-020566-00	D-020566-01&D-020566-02&D-020566-03&D-020566-04	C10ORF86	54780	NM_017615	8923008	NSMCE4A	54780	NM_017615	4
35	F15	51	C08	M-027186-00	D-027186-01&D-027186-02&D-027186-03&D-027186-04	USP53	54532	XM_052597	42656950	USP53	54532	NM_019050	4
35	F16	52	C08	M-004282-00	D-004282-01&D-004282-02&D-004282-03&D-004282-04	FLJ20013	54784	NM_017621	20070290	ALKBH4	54784	NM_017621	4
35	F17	51	C09	M-013373-00	D-013373-01&D-013373-02&D-013373-03&D-013373-04	MRPL50	54534	NM_019051	21265095	MRPL50	54534	NM_019051	4
35	F18	52	C09	M-020574-00	D-020574-01&D-020574-02&D-020574-03&D-020574-04	FLJ20014	54785	NM_017622	8923020	C17orf59	54785	NM_017622	4
35	F19	51	C10	M-020481-00	D-020481-01&D-020481-02&D-020481-03&D-020481-04	CCHCR1	54535	NM_019052	40538792	CCHCR1	54535	NM_001105563+NM_019052+NM_001105564	4+4+4
35	F20	52	C10	M-020585-00	D-020585-01&D-020585-02&D-020585-03&D-020585-04	DNAJB12	54788	NM_017626	41054843	DNAJB12	54788	NM_001002762+NM_017626	4+4
35	F21	51	C11	M-021404-00	D-021404-01&D-021404-02&D-021404-03&D-021404-04	SEC15L1	54536	NM_019053	30410709	EXOC6	54536	NM_001013848+NM_019053	4+4
35	F22	52	C11	M-013776-00	D-013776-01&D-013776-02&D-013776-03&D-013776-04	FLJ20032	54790	NM_017628	40254897	KIAA1546	54790	NM_017628	4
35	F23	51	C12	M-015216-00	D-015216-01&D-015216-02&D-015216-03&D-015216-04	ROBO4	54538	NM_019055	17511434	ROBO4	54538	NM_019055	4
35	F24	52	C12	M-020591-00	D-020591-01&D-020591-02&D-020591-03&D-020591-04	KCTD9	54793	NM_017634	39753958	KCTD9&LOC728291&LOC642513&LOC728291&LOC642513&LOC728291&LOC642513&LOC647013&LOC729404&LOC729404&LOC729404	54793&LOC728291&642513&728291&650978&730942&LOC642513&LOC647013&731540&729404&LOC729404	NM_017634&XR_039560&XR_016174&XR_015401&XR_019055&XR_015540&XR_039187&XM_001715884+XM_001724546+XM_001726034&XR_015972&XR_015968&XR_039551	4&3&3&3&3&3&3&1+1+1&1&1&1
35	G01	49	D01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	G02	50	D01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	G03	49	D02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	G04	50	D02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	G05	49	D03	M-020317-00	D-020317-01&D-020317-02&D-020317-03&D-020317-04	CGI-127	51646	NM_016061	7706340	YPEL5&LOC100132562	51646&LOC100132562	NM_016061&XR_039406+XR_039386+XR_038531	4&1+1+1
35	G06	50	D03	M-016908-00	D-016908-01&D-016908-02&D-016908-03&D-016908-04	C21ORF29	54084	NM_144991	22001419	C21orf29	54084	NM_144991	4
35	G07	49	D04	M-020340-00	D-020340-01&D-020340-02&D-020340-03&D-020340-04	CGI-128	51647	NM_016062	7706342	FAM96B	51647	NM_016062	4
35	G08	50	D04	M-006998-00	D-006998-01&D-006998-02&D-006998-03&D-006998-04	C21ORF18	54093	NM_017438	8393012	SETD4	54093	NM_017438+NM_001007259	4+3
35	G09	49	D05	M-012973-00	D-012973-01&D-012973-02&D-012973-03&D-012973-04	MRPS23	51649	NM_016070	16554603	MRPS23	51649	NM_016070	4
35	G10	50	D05	M-015462-00	D-015462-01&D-015462-02&D-015462-03&D-015462-04	FAM3B	54097	NM_058186	46255029	FAM3B	54097	NM_058186+NM_206964	4+4
35	G11	49	D06	M-012940-00	D-012940-01&D-012940-02&D-012940-03&D-012940-04	MRPS33	51650	NM_016071	16950595	MRPS33	51650	NM_053035+NM_016071	4+4
35	G12	50	D06	M-012919-00	D-012919-01&D-012919-02&D-012919-03&D-012919-04	CLIC6	54102	NM_053277	27894377	CLIC6	54102	NM_053277	4
35	G13	49	D07	M-007271-00	D-007271-01&D-007271-02&D-007271-03&D-007271-04	PTRH2	51651	NM_016077	7706350	PTRH2	51651	NM_016077	4
35	G14	50	D07	M-025410-00	D-025410-01&D-025410-02&D-025410-03&D-025410-04	LOC54103	54103	XM_373170	41199267	LOC54103	54103	NM_017439	3
35	G15	49	D08	M-004696-00	D-004696-01&D-004696-02&D-004696-03&D-004696-04	VPS24	51652	NM_016079	7706352	VPS24	51652	NM_016079+NM_001005753	4+3
35	G16	50	D08	M-008460-00	D-008460-01&D-008460-02&D-008460-03&D-008460-04	POLE3	54107	NM_017443	31543422	POLE3	54107	NM_017443	4
35	G17	49	D09	M-020418-00	D-020418-01&D-020418-02&D-020418-03&D-020418-04	PFS2	51659	NM_016095	7706366	GINS2	51659	NM_016095	4
35	G18	50	D09	M-010901-00	D-010901-01&D-010901-02&D-010901-03&D-010901-04	H2BFS	54145	NM_017445	11036645	HIST1H2BK	85236	NM_080593	2
35	G19	49	D10	M-020459-00	D-020459-01&D-020459-02&D-020459-03&D-020459-04	BRP44L	51660	NM_016098	7706368	BRP44L	51660	NM_016098	4
35	G20	50	D10	M-008542-00	D-008542-01&D-008542-02&D-008542-03&D-008542-04	MRPL39	54148	NM_017446	27886581	MRPL39	54148	NM_080794+NM_017446	4+4
35	G21	49	D11	M-009436-00	D-009436-01&D-009436-02&D-009436-03&D-009436-04	FKBP7	51661	NM_016105	31317232	FKBP7	51661	NM_181342	4
35	G22	50	D11	M-020812-00	D-020812-01&D-020812-02&D-020812-03&D-020812-04	C21ORF91	54149	NM_017447	40254881	C21orf91	54149	NM_001100420+NM_001100421+NM_017447	4+4+4
35	G23	49	D12	M-019266-00	D-019266-01&D-019266-02&D-019266-03&D-019266-04	ZFR	51663	NM_016107	38202203	ZFR	51663	NM_016107	4
35	G24	50	D12	M-013399-00	D-013399-01&D-013399-02&D-013399-03&D-013399-04	NANS	54187	NM_018946	12056472	NANS	54187	NM_018946	4
35	H01	51	D01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	H02	52	D01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	H03	51	D02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	H04	52	D02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	H05	51	D03	M-016098-00	D-016098-01&D-016098-02&D-016098-03&D-016098-04	NDUFB11	54539	NM_019056	20127560	NDUFB11	54539	NM_019056	4
35	H06	52	D03	M-032217-00	D-032217-01&D-032217-02&D-032217-03&D-032217-04	BNC2	54796	NM_017637	46559377	BNC2	54796	NM_017637	4
35	H07	51	D04	M-015342-00	D-015342-01&D-015342-02&D-015342-03&D-015342-04	FLJ10404	54540	NM_019057	33620753	FLJ10404	54540	NM_019057	4
35	H08	52	D04	M-020600-00	D-020600-01&D-020600-02&D-020600-03&D-020600-04	FLJ20045	54797	NM_017638	8923052	MED18&LOC100133916	54797&LOC100133916	NM_017638&XM_001713715	4&3
35	H09	51	D05	M-010855-00	D-010855-01&D-010855-02&D-010855-03&D-010855-04	DDIT4	54541	NM_019058	9506686	DDIT4	54541	NM_019058	4
35	H10	52	D05	M-020602-00	D-020602-01&D-020602-02&D-020602-03&D-020602-04	DCHS2	54798	NM_017639	47059045	DCHS2	54798	NM_017639	4
35	H11	51	D06	M-020453-00	D-020453-01&D-020453-02&D-020453-03&D-020453-04	MNAB	54542	NM_018835	9256536	RC3H2	54542	NM_001100588+NM_018835	4+4
35	H12	52	D06	M-020604-00	D-020604-01&D-020604-02&D-020604-03&D-020604-04	DRE1	54800	NM_017644	40018613	KLHL24	54800	NM_017644	4
35	H13	51	D07	M-013762-00	D-013762-01&D-013762-02&D-013762-03&D-013762-04	TOMM7	54543	NM_019059	48976049	TOMM7&LOC100129608	54543&LOC100129608	NM_019059&XM_001722517+XM_001721102+XM_001717915	4&2+2+2
35	H14	52	D07	M-018372-00	D-018372-01&D-018372-02&D-018372-03&D-018372-04	FAM29A	54801	NM_017645	31377561	FAM29A	54801	NM_017645	4
35	H15	51	D08	M-020449-00	D-020449-01&D-020449-02&D-020449-03&D-020449-04	C1ORF42	54544	NM_019060	9506922	CRCT1	54544	NM_019060	4
35	H16	52	D08	M-018831-00	D-018831-01&D-018831-02&D-018831-03&D-018831-04	TRIT1	54802	NM_017646	32306540	TRIT1	54802	NM_017646	4
35	H17	51	D09	M-006999-00	D-006999-01&D-006999-02&D-006999-03&D-006999-04	FLJ20225	54546	NM_019062	9506662	RNF186	54546	NM_019062	4
35	H18	52	D09	M-020605-00	D-020605-01&D-020605-02&D-020605-03&D-020605-04	ZNF586	54807	NM_017652	8923076	ZNF586	54807	NM_001077426+NM_017652	4+4
35	H19	51	D10	M-017396-00	D-017396-01&D-017396-02&D-017396-03&D-017396-04	SDK2	54549	NM_019064	48255893	SDK2&LOC100134174	54549&LOC100134174	NM_019064&XM_001720531	4&1
35	H20	52	D10	M-017498-00	D-017498-01&D-017498-02&D-017498-03&D-017498-04	FLJ20071	54808	NM_017653	27886627	DYM	54808	NM_017653	4
35	H21	51	D11	M-018938-00	D-018938-01&D-018938-02&D-018938-03&D-018938-04	EFCBP2	54550	NM_019065	32129213	NECAB2	54550	NM_019065	4
35	H22	52	D11	M-031141-00	D-031141-01&D-031141-02&D-031141-03&D-031141-04	SAMD9	54809	NM_017654	38201705	SAMD9	54809	NM_017654	4
35	H23	51	D12	M-013374-00	D-013374-01&D-013374-02&D-013374-03&D-013374-04	MAGEL2	54551	NM_019066	18765721	MAGEL2	54551	NM_019066	3
35	H24	52	D12	M-020609-00	D-020609-01&D-020609-02&D-020609-03&D-020609-04	ZNF562	54811	NM_017656	8923085	ZNF562	54811	NM_017656	4
35	I01	49	E01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	I02	50	E01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	I03	49	E02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	I04	50	E02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	I05	49	E03	M-017197-00	D-017197-01&D-017197-02&D-017197-03&D-017197-04	ASB1	51665	NM_016114	22208961	ASB1	51665	NM_001040445	4
35	I06	50	E03	M-017016-00	D-017016-01&D-017016-02&D-017016-03&D-017016-04	MIG-6	54206	NM_018948	21314673	ERRFI1	54206	NM_018948	4
35	I07	49	E04	M-013339-00	D-013339-01&D-013339-02&D-013339-03&D-013339-04	ASB4	51666	NM_016116	7706378	ASB4	51666	NM_016116+NM_145872	4+4
35	I08	50	E04	M-006255-00	D-006255-01&D-006255-02&D-006255-03&D-006255-04	KCNK10	54207	NM_021161	20143942	KCNK10	54207	NM_021161+NM_138317+NM_138318	4+4+4
35	I09	49	E05	M-019158-00	D-019158-01&D-019158-02&D-019158-03&D-019158-04	NYREN18	51667	NM_016118	32483375	NUB1	51667	NM_016118	4
35	I10	50	E05	M-021231-00	D-021231-01&D-021231-02&D-021231-03&D-021231-04	SNTG1	54212	NM_018967	9507162	SNTG1	54212	NM_018967	4
35	I11	49	E06	M-010908-00	D-010908-01&D-010908-02&D-010908-03&D-010908-04	LOC51668	51668	NM_016126	7706382	C1orf41	51668	NM_016126	4
35	I12	50	E06	M-021227-00	D-021227-01&D-021227-02&D-021227-03&D-021227-04	SNTG2	54221	NM_018968	9507164	SNTG2	54221	NM_018968	4
35	I13	49	E07	M-015281-00	D-015281-01&D-015281-02&D-015281-03&D-015281-04	MGC8721	51669	NM_016127	42476192	TMEM66	51669	NM_016127	4
35	I14	50	E07	M-032251-00	D-032251-01&D-032251-02&D-032251-03&D-032251-04	GNG2	54331	XM_495987	51471783	GNG2	54331	NM_053064	2
35	I15	49	E08	M-020505-00	D-020505-01&D-020505-02&D-020505-03&D-020505-04	CGI-38	51673	NM_015964	7706275	TPPP3	51673	NM_015964+NM_016140	4+4
35	I16	50	E08	M-017492-00	D-017492-01&D-017492-02&D-017492-03&D-017492-04	DPM3	54344	NM_018973	24430133	DPM3	54344	NM_018973+NM_153741	4+4
35	I17	49	E09	M-009678-00	D-009678-01&D-009678-02&D-009678-03&D-009678-04	MPP6	51678	NM_016447	21361597	MPP6	51678	NM_016447	4
35	I18	50	E09	M-018039-00	D-018039-01&D-018039-02&D-018039-03&D-018039-04	UNC93A	54346	NM_018974	29336076	UNC93A	54346	NM_018974	4
35	I19	49	E10	M-021189-00	D-021189-01&D-021189-02&D-021189-03&D-021189-04	LSM7	51690	NM_016199	7706422	LSM7	51690	NM_016199	4
35	I20	50	E10	M-009593-00	D-009593-01&D-009593-02&D-009593-03&D-009593-04	HAO1	54363	NM_017545	11184232	HAO1	54363	NM_017545	4
35	I21	49	E11	M-017030-00	D-017030-01&D-017030-02&D-017030-03&D-017030-04	LSM8	51691	NM_016200	21314665	LSM8	51691	NM_016200	4
35	I22	50	E11	M-007559-00	D-007559-01&D-007559-02&D-007559-03&D-007559-04	SLC38A2	54407	NM_018976	31543637	SLC38A2	54407	NM_018976	4
35	I23	49	E12	M-006365-00	D-006365-01&D-006365-02&D-006365-03&D-006365-04	CPSF3	51692	NM_016207	21314666	CPSF3	51692	NM_016207	4
35	I24	50	E12	M-009084-00	D-009084-01&D-009084-02&D-009084-03&D-009084-04	NLGN3	54413	NM_018977	9506786	NLGN3	54413	NM_018977	4
35	J01	51	E01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	J02	52	E01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	J03	51	E02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	J04	52	E02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	J05	51	E03	M-015743-00	D-015743-01&D-015743-02&D-015743-03&D-015743-04	FLJ10613	54552	NM_019067	34222193	GNL3L	54552	NM_019067	4
35	J06	52	E03	M-020611-00	D-020611-01&D-020611-02&D-020611-03&D-020611-04	BTBD5	54813	NM_017658	44680140	KLHL28	54813	NM_017658	4
35	J07	51	E04	M-017975-00	D-017975-01&D-017975-02&D-017975-03&D-017975-04	DDX49	54555	NM_019070	34222345	DDX49	54555	NM_019070	4
35	J08	52	E04	M-005875-00	D-005875-01&D-005875-02&D-005875-03&D-005875-04	FLJ20084	54814	NM_017659	8923091	QPCTL	54814	NM_017659	4
35	J09	51	E05	M-013763-00	D-013763-01&D-013763-02&D-013763-03&D-013763-04	SGTB	54557	NM_019072	24308140	SGTB	54557	NM_019072	4
35	J10	52	E05	M-015311-00	D-015311-01&D-015311-02&D-015311-03&D-015311-04	P66ALPHA	54815	NM_017660	19923501	GATAD2A	54815	NM_017660	4
35	J11	51	E06	M-020413-00	D-020413-01&D-020413-02&D-020413-03&D-020413-04	SPATA6	54558	NM_019073	9506602	SPATA6	54558	NM_019073	4
35	J12	52	E06	M-020618-00	D-020618-01&D-020618-02&D-020618-03&D-020618-04	ZCCHC10	54819	NM_017665	8923105	ZCCHC10	54819	NM_017665	4
35	J13	51	E07	M-013803-00	D-013803-01&D-013803-02&D-013803-03&D-013803-04	EPB41L4B	54566	NM_018424	29893546	EPB41L4B	54566	NM_019114+NM_018424	4+4
35	J14	52	E07	M-031581-00	D-031581-01&D-031581-02&D-031581-03&D-031581-04	FLJ20105	54821	XM_372231	42662627	ERCC6L	54821	NM_017669	4
35	J15	51	E08	M-013764-00	D-013764-01&D-013764-02&D-013764-03&D-013764-04	UGT1A10	54575	NM_019075	45827761	UGT1A10&UGT1A8&UGT1A7&UGT1A9	54575&54576&54577&54600	NM_019075&NM_019076&NM_019077&NM_021027	4&1&1&1
35	J16	52	E08	M-018994-00	D-018994-01&D-018994-02&D-018994-03&D-018994-04	C1ORF26	54823	NM_017673	34222356	C1orf26	54823	NM_001105518+NM_017673	3+3
35	J17	51	E09	M-013765-00	D-013765-01&D-013765-02&D-013765-03&D-013765-04	UGT1A7	54577	NM_019077	41282212	UGT1A7&UGT1A8&UGT1A9&UGT1A10	54577&54576&54600&54575	NM_019077&NM_019076&NM_021027&NM_019075	4&2&2&1
35	J18	52	E09	M-020631-00	D-020631-01&D-020631-02&D-020631-03&D-020631-04	FLJ20125	54826	NM_017676	8923123	GIN1	54826	NM_017676	4
35	J19	51	E10	M-031996-00	D-031996-01&D-031996-02&D-031996-03&D-031996-04	UGT1A5	54579	NM_019078	46249403	UGT1A5	54579	NM_019078	4
35	J20	52	E10	M-021311-00	D-021311-01&D-021311-02&D-021311-03&D-021311-04	C11ORF33	54827	NM_017678	8923128	FAM55D	54827	NM_017678+NM_001077639	4+4
35	J21	51	E11	M-013048-00	D-013048-01&D-013048-02&D-013048-03&D-013048-04	SCAND2	54581	NM_022050	15991814	NA	NA	NA	NA
35	J22	52	E11	M-010577-00	D-010577-01&D-010577-02&D-010577-03&D-010577-04	BCAS3	54828	NM_017679	22095352	BCAS3	54828	NM_017679+NM_001099432	4+3
35	J23	51	E12	M-012960-00	D-012960-01&D-012960-02&D-012960-03&D-012960-04	GNB1L	54584	NM_053004	17402901	GNB1L	54584	NM_053004	4
35	J24	52	E12	M-021479-00	D-021479-01&D-021479-02&D-021479-03&D-021479-04	ASPN	54829	NM_017680	41350213	ASPN	54829	NM_017680	4
35	K01	49	F01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	K02	50	F01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	K03	49	F02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	K04	50	F02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	K05	49	F03	M-021254-00	D-021254-01&D-021254-02&D-021254-03&D-021254-04	LOC51693	51693	NM_016209	7706428	TRAPPC2L	51693	NM_016209	4
35	K06	50	F03	M-013751-00	D-013751-01&D-013751-02&D-013751-03&D-013751-04	CSE-C	54414	NM_170601	47458051	SIAE	54414	NM_170601	4
35	K07	49	F04	M-021156-00	D-021156-01&D-021156-02&D-021156-03&D-021156-04	HECA	51696	NM_016217	7706434	HECA	51696	NM_016217	4
35	K08	50	F04	M-013752-00	D-013752-01&D-013752-02&D-013752-03&D-013752-04	DNAJC10	54431	NM_018981	24308126	DNAJC10	54431	NM_018981	4
35	K09	49	F05	M-009764-00	D-009764-01&D-009764-02&D-009764-03&D-009764-04	VPS29	51699	NM_016226	17402910	VPS29	51699	NM_016226+NM_057180	4+4
35	K10	50	F05	M-016906-00	D-016906-01&D-016906-02&D-016906-03&D-016906-04	YIPF1	54432	NM_018982	40538797	YIPF1	54432	NM_018982	4
35	K11	49	F06	M-021051-00	D-021051-01&D-021051-02&D-021051-03&D-021051-04	PADI3	51702	NM_016233	7706446	PADI3	51702	NM_016233	4
35	K12	50	F06	M-013386-00	D-013386-01&D-013386-02&D-013386-03&D-013386-04	NOLA1	54433	NM_018983	15011914	NOLA1	54433	NM_018983+NM_032993	4+4
35	K13	49	F07	M-015860-00	D-015860-01&D-015860-02&D-015860-03&D-015860-04	EMCN	51705	NM_016242	20070283	EMCN	51705	NM_016242	4
35	K14	50	F07	M-016937-00	D-016937-01&D-016937-02&D-016937-03&D-016937-04	SH3TC1	54436	NM_018986	21361603	SH3TC1	54436	NM_018986	4
35	K15	49	F08	M-004996-00	D-004996-01&D-004996-02&D-004996-03&D-004996-04	SELT	51714	NM_016275	40254880	SELT&LOC100133398&LOC645969	51714&LOC100133398&LOC645969	NM_016275&XR_038246&XR_037475+XR_037709+XR_037814	4&4&2+2+2
35	K16	50	F08	M-023584-00	D-023584-01&D-023584-02&D-023584-03&D-023584-04	SEMA5B	54437	NM_018987	39930366	SEMA5B	54437	NM_001031702	4
35	K17	49	F09	M-015407-00	D-015407-01&D-015407-02&D-015407-03&D-015407-04	MO25	51719	NM_016289	19745179	CAB39	51719	NM_016289	4
35	K18	50	F09	M-021214-00	D-021214-01&D-021214-02&D-021214-03&D-021214-04	GFOD1	54438	NM_018988	9506674	GFOD1&LOC100128648	54438&LOC100128648	NM_018988&XM_001717038+XM_001718608+XM_001718516	4&4+4+3
35	K19	49	F10	M-020905-00	D-020905-01&D-020905-02&D-020905-03&D-020905-04	FBXO40	51725	NM_016298	7706492	FBXO40	51725	NM_016298	4
35	K20	50	F10	M-024337-00	D-024337-01&D-024337-02&D-024337-03&D-024337-04	RBM27	54439	XM_291128	41146989	RBM27	RBM27	XM_001723796+XM_001723897+XM_001720239	4+4+4
35	K21	49	F11	M-015861-00	D-015861-01&D-015861-02&D-015861-03&D-015861-04	DNAJB11	51726	NM_016306	25014110	DNAJB11	51726	NM_016306	4
35	K22	50	F11	M-021208-00	D-021208-01&D-021208-02&D-021208-03&D-021208-04	CXORF9	54440	NM_018990	40254885	SASH3	54440	NM_018990	4
35	K23	49	F12	M-013358-00	D-013358-01&D-013358-02&D-013358-03&D-013358-04	POLR3K	51728	NM_016310	14589957	POLR3K	51728	NM_016310	4
35	K24	50	F12	M-021199-00	D-021199-01&D-021199-02&D-021199-03&D-021199-04	KCTD5	54442	NM_018992	9506650	KCTD5	54442	NM_018992	4
35	L01	51	F01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	L02	52	F01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	L03	51	F02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	L04	52	F02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	L05	51	F03	M-026125-00	D-026125-01&D-026125-02&D-026125-03&D-026125-04	C9ORF11	54586	XM_035953	41148968	C9orf11	54586	NM_020641	4
35	L06	52	F03	M-020634-00	D-020634-01&D-020634-02&D-020634-03&D-020634-04	FLJ20130	54830	NM_017681	8923134	NUP62CL	54830	NM_017681	4
35	L07	51	F04	M-017976-00	D-017976-01&D-017976-02&D-017976-03&D-017976-04	FLJ10884	54596	NM_019079	31542662	L1TD1	54596	NM_019079	4
35	L08	52	F04	M-020637-00	D-020637-01&D-020637-02&D-020637-03&D-020637-04	VMD2L1	54831	NM_017682	8923136	BEST2	54831	NM_017682	4
35	L09	51	F05	M-021767-00	D-021767-01&D-021767-02&D-021767-03&D-021767-04	NDFIP2	54602	XM_041162	42660201	NDFIP2	54602	NM_019080	4
35	L10	52	F05	M-020650-00	D-020650-01&D-020650-02&D-020650-03&D-020650-04	GDAP2	54834	NM_017686	8923142	GDAP2	54834	NM_017686	4
35	L11	51	F06	M-020410-00	D-020410-01&D-020410-02&D-020410-03&D-020410-04	DDX56	54606	NM_019082	9506930	DDX56	54606	NM_019082	4
35	L12	52	F06	M-020655-00	D-020655-01&D-020655-02&D-020655-03&D-020655-04	BSPRY	54836	NM_017688	8923147	BSPRY	54836	NM_017688	4
35	L13	51	F07	M-004176-00	D-004176-01&D-004176-02&D-004176-03&D-004176-04	INOC1	54617	NM_017553	38708320	INOC1	54617	NM_017553	4
35	L14	52	F07	M-019421-00	D-019421-01&D-019421-02&D-019421-03&D-019421-04	C10ORF26	54838	NM_017787	41152103	C10orf26	54838	NM_017787+NM_001083913	4+4
35	L15	51	F08	M-031874-00	D-031874-01&D-031874-02&D-031874-03&D-031874-04	FBXL19	54620	XM_375337	42660963	FBXL19	54620	NM_001099784	4
35	L16	52	F08	M-020660-00	D-020660-01&D-020660-02&D-020660-03&D-020660-04	FLJ20156	54839	NM_017691	8923153	LRRC49&LOC654258	54839&LOC654258	NM_017691&XM_001719834	3&2
35	L17	51	F09	M-020362-00	D-020362-01&D-020362-02&D-020362-03&D-020362-04	FLJ20674	54621	NM_019086	40254890	FLJ20674	54621	NM_019086	4
35	L18	52	F09	M-016581-00	D-016581-01&D-016581-02&D-016581-03&D-016581-04	BIVM	54841	NM_017693	22095354	BIVM	54841	NM_017693	4
